Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;Sup. Sembrada;Sup. Cosechada;Producción;Rendimiento
Soja 2da;2010/11;BUENOS AIRES;GENERAL VILLEGAS;6;392;32200;32200;48300;1500
Soja 2da;2011/12;BUENOS AIRES;GENERAL VILLEGAS;6;392;33500;33500;50250;1500
Soja 2da;2012/13;BUENOS AIRES;GENERAL VILLEGAS;6;392;41300;41300;74340;1800
Soja 2da;2013/14;BUENOS AIRES;GENERAL VILLEGAS;6;392;30550;30550;79430;2600
Soja 2da;2014/15;BUENOS AIRES;GENERAL VILLEGAS;6;392;30550;30050;81135;2700
Soja 2da;2015/16;BUENOS AIRES;GENERAL VILLEGAS;6;392;69600;69600;194880;2800
Soja 2da;2016/17;BUENOS AIRES;GENERAL VILLEGAS;6;392;56100;26816;61677;2300
Soja 2da;2017/18;BUENOS AIRES;GENERAL VILLEGAS;6;392;11000;6990;7200;1030
Soja 2da;2018/19;BUENOS AIRES;GENERAL VILLEGAS;6;392;75000;75000;172500;2300
Soja 2da;2019/20;BUENOS AIRES;GENERAL VILLEGAS;6;392;96000;95520;221606;2320
Soja 2da;2020/21;BUENOS AIRES;GENERAL VILLEGAS;6;392;86000;86000;167700;1950
Soja 2da;2021/22;BUENOS AIRES;GENERAL VILLEGAS;6;392;82000;82000;172200;2100
Soja 2da;2001/02;BUENOS AIRES;GUAMINI;6;399;1500;1500;2100;1400
Soja 2da;2002/03;BUENOS AIRES;GUAMINI;6;399;3462;3462;4617;1334
Soja 2da;2003/04;BUENOS AIRES;GUAMINI;6;399;4219;3979;5721;1438
Soja 2da;2004/05;BUENOS AIRES;GUAMINI;6;399;3534;3534;7591;2148
Soja 2da;2005/06;BUENOS AIRES;GUAMINI;6;399;1500;1500;2217;1478
Soja 2da;2006/07;BUENOS AIRES;GUAMINI;6;399;2000;2000;3200;1600
Soja 2da;2007/08;BUENOS AIRES;GUAMINI;6;399;2000;2000;3020;1510
Soja 2da;2008/09;BUENOS AIRES;GUAMINI;6;399;10968;9323;8390;900
Soja 2da;2009/10;BUENOS AIRES;GUAMINI;6;399;7500;7500;12750;1700
Soja 2da;2010/11;BUENOS AIRES;GUAMINI;6;399;7500;7500;11250;1500
Soja 2da;2011/12;BUENOS AIRES;GUAMINI;6;399;6000;6000;13200;2200
Soja 2da;2012/13;BUENOS AIRES;GUAMINI;6;399;11000;11000;23100;2100
Soja 2da;2013/14;BUENOS AIRES;GUAMINI;6;399;6000;5880;7056;1200
Soja 2da;2014/15;BUENOS AIRES;GUAMINI;6;399;8000;8000;14400;1800
Soja 2da;2015/16;BUENOS AIRES;GUAMINI;6;399;9000;9000;23400;2600
Soja 2da;2016/17;BUENOS AIRES;GUAMINI;6;399;8000;6500;14300;2200
Soja 2da;2017/18;BUENOS AIRES;GUAMINI;6;399;3200;3200;3840;1200
Soja 2da;2018/19;BUENOS AIRES;GUAMINI;6;399;7000;7000;18900;2700
Soja 2da;2019/20;BUENOS AIRES;GUAMINI;6;399;23940;23940;55062;2300
Soja 2da;2020/21;BUENOS AIRES;GUAMINI;6;399;17000;17000;34000;2000
Soja 2da;2021/22;BUENOS AIRES;GUAMINI;6;399;17000;17000;47600;2800
Soja 2da;2000/01;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;2600;2100;2900;1381
Soja 2da;2001/02;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;1000;940;1400;1489
Soja 2da;2002/03;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;2000;2000;3200;1600
Soja 2da;2003/04;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;5000;3500;3900;1114
Soja 2da;2004/05;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;7574;7574;20003;2641
Soja 2da;2005/06;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;9000;9000;15204;1689
Soja 2da;2006/07;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;10000;10000;22000;2200
Soja 2da;2007/08;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;10000;10000;15092;1509
Soja 2da;2008/09;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;10000;10000;9000;900
Soja 2da;2009/10;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;15000;15000;30000;2000
Soja 2da;2010/11;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;11500;11500;14950;1300
Soja 2da;2011/12;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;10400;7400;11840;1600
Soja 2da;2012/13;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;5000;5000;7500;1500
Soja 2da;2013/14;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;7500;7500;7500;1000
Soja 2da;2014/15;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;7500;7500;11250;1500
Soja 2da;2015/16;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;10000;10000;20000;2000
Soja 2da;2016/17;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;13000;11700;19890;1700
Soja 2da;2017/18;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;12500;12500;15000;1200
Soja 2da;2018/19;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;35100;35100;87399;2490
Soja 2da;2019/20;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;10000;10000;14000;1400
Soja 2da;2020/21;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;28000;28000;70000;2500
Soja 2da;2021/22;BUENOS AIRES;HIPOLITO YRIGOYEN;6;406;26700;26700;58740;2200
Soja 2da;2000/01;BUENOS AIRES;JUNIN;6;413;50000;47000;103400;2200
Soja 2da;2001/02;BUENOS AIRES;JUNIN;6;413;35000;34400;86000;2500
Soja 2da;2002/03;BUENOS AIRES;JUNIN;6;413;32000;31900;80000;2508
Soja 2da;2003/04;BUENOS AIRES;JUNIN;6;413;28500;28000;49300;1761
Soja 2da;2004/05;BUENOS AIRES;JUNIN;6;413;31305;31305;76319;2438
Soja 2da;2005/06;BUENOS AIRES;JUNIN;6;413;29000;29000;67364;2323
Soja 2da;2006/07;BUENOS AIRES;JUNIN;6;413;32900;32900;92120;2800
Soja 2da;2007/08;BUENOS AIRES;JUNIN;6;413;33400;33400;97749;2927
Soja 2da;2008/09;BUENOS AIRES;JUNIN;6;413;33250;32250;12839;398
Soja 2da;2009/10;BUENOS AIRES;JUNIN;6;413;16600;16600;41500;2500
Soja 2da;2010/11;BUENOS AIRES;JUNIN;6;413;36700;36700;88080;2400
Soja 2da;2011/12;BUENOS AIRES;JUNIN;6;413;37000;37000;62900;1700
Soja 2da;2012/13;BUENOS AIRES;JUNIN;6;413;30000;30000;75000;2500
Soja 2da;2013/14;BUENOS AIRES;JUNIN;6;413;34000;33000;79200;2400
Soja 2da;2014/15;BUENOS AIRES;JUNIN;6;413;24500;24500;93100;3800
Soja 2da;2015/16;BUENOS AIRES;JUNIN;6;413;26732;26732;80196;3000
Soja 2da;2016/17;BUENOS AIRES;JUNIN;6;413;27000;24870;74610;3000
Soja 2da;2017/18;BUENOS AIRES;JUNIN;6;413;30000;28800;57600;2000
Soja 2da;2018/19;BUENOS AIRES;JUNIN;6;413;35000;34650;96327;2780
Soja 2da;2019/20;BUENOS AIRES;JUNIN;6;413;37000;36650;108118;2950
Soja 2da;2020/21;BUENOS AIRES;JUNIN;6;413;44000;44000;83600;1900
Soja 2da;2021/22;BUENOS AIRES;JUNIN;6;413;45000;45000;108000;2400
Soja 2da;2015/16;BUENOS AIRES;LA PLATA;6;441;400;400;800;2000
Soja 2da;2016/17;BUENOS AIRES;LA PLATA;6;441;400;400;1100;2750
Soja 2da;2017/18;BUENOS AIRES;LA PLATA;6;441;150;110;165;1500
Soja 2da;2018/19;BUENOS AIRES;LA PLATA;6;441;150;150;285;1900
Soja 2da;2019/20;BUENOS AIRES;LA PLATA;6;441;150;140;224;1600
Soja 2da;2020/21;BUENOS AIRES;LA PLATA;6;441;150;150;285;1900
Soja 2da;2021/22;BUENOS AIRES;LA PLATA;6;441;150;150;300;2000
Soja 2da;2000/01;BUENOS AIRES;LAPRIDA;6;448;1200;1000;700;700
Soja 2da;2001/02;BUENOS AIRES;LAPRIDA;6;448;300;300;200;667
Soja 2da;2002/03;BUENOS AIRES;LAPRIDA;6;448;3000;3000;3600;1200
Soja 2da;2003/04;BUENOS AIRES;LAPRIDA;6;448;2500;2000;1800;900
Soja 2da;2004/05;BUENOS AIRES;LAPRIDA;6;448;1212;1212;1436;1185
Soja 2da;2005/06;BUENOS AIRES;LAPRIDA;6;448;2000;1500;950;633
Soja 2da;2006/07;BUENOS AIRES;LAPRIDA;6;448;6000;4200;6300;1500
Soja 2da;2007/08;BUENOS AIRES;LAPRIDA;6;448;6000;3600;2203;612
Soja 2da;2008/09;BUENOS AIRES;LAPRIDA;6;448;4500;2500;750;300
Soja 2da;2009/10;BUENOS AIRES;LAPRIDA;6;448;5000;5000;5000;1000
Soja 2da;2010/11;BUENOS AIRES;LAPRIDA;6;448;1500;1500;1500;1000
Soja 2da;2011/12;BUENOS AIRES;LAPRIDA;6;448;1800;600;780;1300
Soja 2da;2012/13;BUENOS AIRES;LAPRIDA;6;448;7900;7900;7110;900
Soja 2da;2013/14;BUENOS AIRES;LAPRIDA;6;448;2000;1800;720;400
Soja 2da;2014/15;BUENOS AIRES;LAPRIDA;6;448;2200;2200;2420;1100
Soja 2da;2015/16;BUENOS AIRES;LAPRIDA;6;448;1200;1200;1800;1500
Soja 2da;2016/17;BUENOS AIRES;LAPRIDA;6;448;1496;1396;2051;1469
Soja 2da;2017/18;BUENOS AIRES;LAPRIDA;6;448;3940;3190;1914;600
Soja 2da;2018/19;BUENOS AIRES;LAPRIDA;6;448;5000;5000;5000;1000
Soja 2da;2019/20;BUENOS AIRES;LAPRIDA;6;448;3000;3000;1800;600
Soja 2da;2020/21;BUENOS AIRES;LAPRIDA;6;448;2450;2450;3430;1400
Soja 2da;2021/22;BUENOS AIRES;LAPRIDA;6;448;1551;1551;1551;1000
Soja 2da;2002/03;BUENOS AIRES;LAS FLORES;6;455;920;920;2800;3043
Soja 2da;2003/04;BUENOS AIRES;LAS FLORES;6;455;2000;2000;4600;2300
Soja 2da;2004/05;BUENOS AIRES;LAS FLORES;6;455;3534;3534;7591;2148
Soja 2da;2005/06;BUENOS AIRES;LAS FLORES;6;455;4000;4000;9292;2323
Soja 2da;2006/07;BUENOS AIRES;LAS FLORES;6;455;6500;6500;13650;2100
Soja 2da;2007/08;BUENOS AIRES;LAS FLORES;6;455;6500;6500;11227;1727
Soja 2da;2008/09;BUENOS AIRES;LAS FLORES;6;455;6800;5100;3570;700
Soja 2da;2009/10;BUENOS AIRES;LAS FLORES;6;455;6000;6000;12600;2100
Soja 2da;2010/11;BUENOS AIRES;LAS FLORES;6;455;7560;7560;15876;2100
Soja 2da;2011/12;BUENOS AIRES;LAS FLORES;6;455;6420;4620;8778;1900
Soja 2da;2012/13;BUENOS AIRES;LAS FLORES;6;455;10000;10000;19000;1900
Soja 2da;2013/14;BUENOS AIRES;LAS FLORES;6;455;10900;7900;14220;1800
Soja 2da;2014/15;BUENOS AIRES;LAS FLORES;6;455;6010;6010;11419;1900
Soja 2da;2015/16;BUENOS AIRES;LAS FLORES;6;455;3000;2550;6120;2400
Soja 2da;2016/17;BUENOS AIRES;LAS FLORES;6;455;4800;4150;9960;2400
Soja 2da;2017/18;BUENOS AIRES;LAS FLORES;6;455;3090;2960;1184;400
Soja 2da;2018/19;BUENOS AIRES;LAS FLORES;6;455;7519;7444;13399;1800
Soja 2da;2019/20;BUENOS AIRES;LAS FLORES;6;455;7000;6972;12550;1800
Soja 2da;2020/21;BUENOS AIRES;LAS FLORES;6;455;9749;9708;17824;1836
Soja 2da;2021/22;BUENOS AIRES;LAS FLORES;6;455;9749;9457;19860;2100
Soja 2da;2000/01;BUENOS AIRES;LEANDRO N. ALEM;6;462;13000;11000;19800;1800
Soja 2da;2001/02;BUENOS AIRES;LEANDRO N. ALEM;6;462;15000;14100;32400;2298
Soja 2da;2002/03;BUENOS AIRES;LEANDRO N. ALEM;6;462;13200;12600;35180;2792
Soja 2da;2003/04;BUENOS AIRES;LEANDRO N. ALEM;6;462;13000;13000;28300;2177
Soja 2da;2004/05;BUENOS AIRES;LEANDRO N. ALEM;6;462;15148;15148;38467;2539
Soja 2da;2005/06;BUENOS AIRES;LEANDRO N. ALEM;6;462;12180;12180;31966;2624
Soja 2da;2006/07;BUENOS AIRES;LEANDRO N. ALEM;6;462;15750;15750;46778;2970
Soja 2da;2007/08;BUENOS AIRES;LEANDRO N. ALEM;6;462;30000;30000;84546;2818
Soja 2da;2008/09;BUENOS AIRES;LEANDRO N. ALEM;6;462;28500;26505;24385;920
Soja 2da;2009/10;BUENOS AIRES;LEANDRO N. ALEM;6;462;12300;12300;32000;2602
Soja 2da;2010/11;BUENOS AIRES;LEANDRO N. ALEM;6;462;22400;22400;51520;2300
Soja 2da;2011/12;BUENOS AIRES;LEANDRO N. ALEM;6;462;20200;20200;34340;1700
Soja 2da;2012/13;BUENOS AIRES;LEANDRO N. ALEM;6;462;5300;5300;11130;2100
Soja 2da;2013/14;BUENOS AIRES;LEANDRO N. ALEM;6;462;13214;13214;40042;3030
Soja 2da;2014/15;BUENOS AIRES;LEANDRO N. ALEM;6;462;19900;19670;62944;3200
Soja 2da;2015/16;BUENOS AIRES;LEANDRO N. ALEM;6;462;6393;6393;20458;3200
Soja 2da;2016/17;BUENOS AIRES;LEANDRO N. ALEM;6;462;11400;10271;26705;2600
Soja 2da;2017/18;BUENOS AIRES;LEANDRO N. ALEM;6;462;13930;10880;19672;1808
Soja 2da;2018/19;BUENOS AIRES;LEANDRO N. ALEM;6;462;32000;32000;89600;2800
Soja 2da;2019/20;BUENOS AIRES;LEANDRO N. ALEM;6;462;31000;30845;76496;2480
Soja 2da;2020/21;BUENOS AIRES;LEANDRO N. ALEM;6;462;29000;29000;66700;2300
Soja 2da;2021/22;BUENOS AIRES;LEANDRO N. ALEM;6;462;28000;28000;64400;2300
Soja 2da;2000/01;BUENOS AIRES;LINCOLN;6;469;34000;31000;62000;2000
Soja 2da;2001/02;BUENOS AIRES;LINCOLN;6;469;35000;33550;77200;2301
Soja 2da;2002/03;BUENOS AIRES;LINCOLN;6;469;28000;27400;78000;2847
Soja 2da;2003/04;BUENOS AIRES;LINCOLN;6;469;29400;29320;67400;2299
Soja 2da;2004/05;BUENOS AIRES;LINCOLN;6;469;33325;33325;88013;2641
Soja 2da;2005/06;BUENOS AIRES;LINCOLN;6;469;30000;30000;82357;2745
Soja 2da;2006/07;BUENOS AIRES;LINCOLN;6;469;31500;31500;90437;2871
Soja 2da;2007/08;BUENOS AIRES;LINCOLN;6;469;35700;35700;96585;2705
Soja 2da;2008/09;BUENOS AIRES;LINCOLN;6;469;34500;29325;21994;750
Soja 2da;2009/10;BUENOS AIRES;LINCOLN;6;469;12800;12800;32000;2500
Soja 2da;2010/11;BUENOS AIRES;LINCOLN;6;469;48400;48400;96800;2000
Soja 2da;2011/12;BUENOS AIRES;LINCOLN;6;469;43000;43000;68800;1600
Soja 2da;2012/13;BUENOS AIRES;LINCOLN;6;469;22400;22400;38080;1700
Soja 2da;2013/14;BUENOS AIRES;LINCOLN;6;469;39900;39900;103740;2600
Soja 2da;2014/15;BUENOS AIRES;LINCOLN;6;469;37700;37300;104440;2800
Soja 2da;2015/16;BUENOS AIRES;LINCOLN;6;469;28664;28664;85992;3000
Soja 2da;2016/17;BUENOS AIRES;LINCOLN;6;469;34700;32514;81285;2500
Soja 2da;2017/18;BUENOS AIRES;LINCOLN;6;469;41040;34330;58361;1700
Soja 2da;2018/19;BUENOS AIRES;LINCOLN;6;469;60000;60000;147000;2450
Soja 2da;2019/20;BUENOS AIRES;LINCOLN;6;469;54000;53730;124654;2320
Soja 2da;2020/21;BUENOS AIRES;LINCOLN;6;469;50000;50000;105000;2100
Soja 2da;2021/22;BUENOS AIRES;LINCOLN;6;469;48000;48000;105600;2200
Soja 2da;2003/04;BUENOS AIRES;LOBERIA;6;476;26000;24000;24000;1000
Soja 2da;2004/05;BUENOS AIRES;LOBERIA;6;476;25501;20348;22465;1104
Soja 2da;2005/06;BUENOS AIRES;LOBERIA;6;476;25000;24300;23123;952
Soja 2da;2006/07;BUENOS AIRES;LOBERIA;6;476;27000;25300;41745;1650
Soja 2da;2007/08;BUENOS AIRES;LOBERIA;6;476;29000;26500;22988;867
Soja 2da;2008/09;BUENOS AIRES;LOBERIA;6;476;25000;23000;14950;650
Soja 2da;2009/10;BUENOS AIRES;LOBERIA;6;476;34000;33650;57210;1700
Soja 2da;2010/11;BUENOS AIRES;LOBERIA;6;476;31000;30400;45600;1500
Soja 2da;2011/12;BUENOS AIRES;LOBERIA;6;476;32000;31350;47025;1500
Soja 2da;2012/13;BUENOS AIRES;LOBERIA;6;476;67000;66050;85865;1300
Soja 2da;2013/14;BUENOS AIRES;LOBERIA;6;476;78400;78400;78400;1000
Soja 2da;2014/15;BUENOS AIRES;LOBERIA;6;476;76790;75990;106386;1400
Soja 2da;2015/16;BUENOS AIRES;LOBERIA;6;476;61200;60200;72240;1200
Soja 2da;2016/17;BUENOS AIRES;LOBERIA;6;476;67500;64200;96300;1500
Soja 2da;2017/18;BUENOS AIRES;LOBERIA;6;476;51660;51660;56826;1100
Soja 2da;2018/19;BUENOS AIRES;LOBERIA;6;476;74000;74000;140600;1900
Soja 2da;2019/20;BUENOS AIRES;LOBERIA;6;476;67500;67500;101250;1500
Soja 2da;2020/21;BUENOS AIRES;LOBERIA;6;476;77208;77208;123533;1600
Soja 2da;2021/22;BUENOS AIRES;LOBERIA;6;476;77498;77498;108497;1400
Soja 2da;2000/01;BUENOS AIRES;LOBOS;6;483;7440;6590;12500;1897
Soja 2da;2001/02;BUENOS AIRES;LOBOS;6;483;2360;2360;4720;2000
Soja 2da;2002/03;BUENOS AIRES;LOBOS;6;483;6150;6150;18542;3015
Soja 2da;2003/04;BUENOS AIRES;LOBOS;6;483;6110;6110;13442;2200
Soja 2da;2004/05;BUENOS AIRES;LOBOS;6;483;7180;7180;16978;2365
Soja 2da;2005/06;BUENOS AIRES;LOBOS;6;483;8500;8500;21540;2534
Soja 2da;2006/07;BUENOS AIRES;LOBOS;6;483;11000;10600;22260;2100
Soja 2da;2007/08;BUENOS AIRES;LOBOS;6;483;11500;11250;22860;2032
Soja 2da;2008/09;BUENOS AIRES;LOBOS;6;483;9600;8100;5670;700
Soja 2da;2009/10;BUENOS AIRES;LOBOS;6;483;11900;11900;33300;2798
Soja 2da;2010/11;BUENOS AIRES;LOBOS;6;483;12320;12320;23408;1900
Soja 2da;2011/12;BUENOS AIRES;LOBOS;6;483;9600;5600;10640;1900
Soja 2da;2012/13;BUENOS AIRES;LOBOS;6;483;14000;14000;26600;1900
Soja 2da;2013/14;BUENOS AIRES;LOBOS;6;483;16200;13300;23940;1800
Soja 2da;2014/15;BUENOS AIRES;LOBOS;6;483;12500;12500;28750;2300
Soja 2da;2015/16;BUENOS AIRES;LOBOS;6;483;7500;7500;18000;2400
Soja 2da;2016/17;BUENOS AIRES;LOBOS;6;483;10000;8400;18480;2200
Soja 2da;2017/18;BUENOS AIRES;LOBOS;6;483;11700;6790;2716;400
Soja 2da;2018/19;BUENOS AIRES;LOBOS;6;483;10731;10624;21885;2060
Soja 2da;2019/20;BUENOS AIRES;LOBOS;6;483;11053;11009;22679;2060
Soja 2da;2020/21;BUENOS AIRES;LOBOS;6;483;11599;11553;24037;2081
Soja 2da;2021/22;BUENOS AIRES;LOBOS;6;483;11599;11251;23402;2080
Soja 2da;2000/01;BUENOS AIRES;LUJAN;6;497;3000;2800;5600;2000
Soja 2da;2001/02;BUENOS AIRES;LUJAN;6;497;3000;2800;6700;2393
Soja 2da;2002/03;BUENOS AIRES;LUJAN;6;497;2500;2400;5300;2208
Soja 2da;2003/04;BUENOS AIRES;LUJAN;6;497;2000;2000;3800;1900
Soja 2da;2004/05;BUENOS AIRES;LUJAN;6;497;2525;2525;6668;2641
Soja 2da;2005/06;BUENOS AIRES;LUJAN;6;497;2500;2500;5280;2112
Soja 2da;2006/07;BUENOS AIRES;LUJAN;6;497;2800;2800;7560;2700
Soja 2da;2007/08;BUENOS AIRES;LUJAN;6;497;2800;2800;7902;2822
Soja 2da;2008/09;BUENOS AIRES;LUJAN;6;497;2608;2308;1846;800
Soja 2da;2009/10;BUENOS AIRES;LUJAN;6;497;1400;1400;3500;2500
Soja 2da;2010/11;BUENOS AIRES;LUJAN;6;497;1400;1400;3080;2200
Soja 2da;2011/12;BUENOS AIRES;LUJAN;6;497;1400;1400;1960;1400
Soja 2da;2012/13;BUENOS AIRES;LUJAN;6;497;1000;1000;2200;2200
Soja 2da;2013/14;BUENOS AIRES;LUJAN;6;497;1700;1700;3570;2100
Soja 2da;2014/15;BUENOS AIRES;LUJAN;6;497;1750;1750;5075;2900
Soja 2da;2015/16;BUENOS AIRES;LUJAN;6;497;1751;1751;3852;2200
Soja 2da;2016/17;BUENOS AIRES;LUJAN;6;497;1751;1751;4903;2800
Soja 2da;2017/18;BUENOS AIRES;LUJAN;6;497;1650;1290;1935;1500
Soja 2da;2018/19;BUENOS AIRES;LUJAN;6;497;4500;4500;8550;1900
Soja 2da;2019/20;BUENOS AIRES;LUJAN;6;497;5200;4810;7696;1600
Soja 2da;2020/21;BUENOS AIRES;LUJAN;6;497;5200;5200;9880;1900
Soja 2da;2021/22;BUENOS AIRES;LUJAN;6;497;5200;5200;10400;2000
Soja 2da;2014/15;BUENOS AIRES;MAGDALENA;6;505;2270;2270;6129;2700
Soja 2da;2015/16;BUENOS AIRES;MAGDALENA;6;505;2266;2266;4532;2000
Soja 2da;2016/17;BUENOS AIRES;MAGDALENA;6;505;2226;2226;5788;2600
Soja 2da;2017/18;BUENOS AIRES;MAGDALENA;6;505;2000;1850;3145;1700
Soja 2da;2018/19;BUENOS AIRES;MAGDALENA;6;505;800;800;1520;1900
Soja 2da;2019/20;BUENOS AIRES;MAGDALENA;6;505;200;155;248;1600
Soja 2da;2020/21;BUENOS AIRES;MAGDALENA;6;505;200;200;360;1800
Soja 2da;2021/22;BUENOS AIRES;MAGDALENA;6;505;100;100;180;1800
Soja 2da;2003/04;BUENOS AIRES;MAIPU;6;511;1500;1350;1200;889
Soja 2da;2004/05;BUENOS AIRES;MAIPU;6;511;1299;1103;1231;1116
Soja 2da;2005/06;BUENOS AIRES;MAIPU;6;511;800;770;739;960
Soja 2da;2006/07;BUENOS AIRES;MAIPU;6;511;1000;980;1666;1700
Soja 2da;2007/08;BUENOS AIRES;MAIPU;6;511;900;850;867;1020
Soja 2da;2008/09;BUENOS AIRES;MAIPU;6;511;4000;3400;90;26
Soja 2da;2009/10;BUENOS AIRES;MAIPU;6;511;4800;4750;7600;1600
Soja 2da;2010/11;BUENOS AIRES;MAIPU;6;511;4200;4050;5670;1400
Soja 2da;2011/12;BUENOS AIRES;MAIPU;6;511;4000;3900;4290;1100
Soja 2da;2012/13;BUENOS AIRES;MAIPU;6;511;5000;4700;8460;1800
Soja 2da;2013/14;BUENOS AIRES;MAIPU;6;511;3500;3500;6300;1800
Soja 2da;2014/15;BUENOS AIRES;MAIPU;6;511;3000;3000;4800;1600
Soja 2da;2015/16;BUENOS AIRES;MAIPU;6;511;1826;1826;2922;1600
Soja 2da;2016/17;BUENOS AIRES;MAIPU;6;511;3000;3000;6000;2000
Soja 2da;2017/18;BUENOS AIRES;MAIPU;6;511;1800;1400;2240;1600
Soja 2da;2018/19;BUENOS AIRES;MAIPU;6;511;6200;6200;13609;2195
Soja 2da;2019/20;BUENOS AIRES;MAIPU;6;511;2200;2200;3960;1800
Soja 2da;2020/21;BUENOS AIRES;MAIPU;6;511;2900;2900;5220;1800
Soja 2da;2021/22;BUENOS AIRES;MAIPU;6;511;2700;2700;4590;1700
Soja 2da;2003/04;BUENOS AIRES;MAR CHIQUITA;6;518;500;440;400;909
Soja 2da;2004/05;BUENOS AIRES;MAR CHIQUITA;6;518;404;354;382;1079
Soja 2da;2005/06;BUENOS AIRES;MAR CHIQUITA;6;518;200;190;211;1111
Soja 2da;2006/07;BUENOS AIRES;MAR CHIQUITA;6;518;200;190;304;1600
Soja 2da;2007/08;BUENOS AIRES;MAR CHIQUITA;6;518;150;130;133;1023
Soja 2da;2008/09;BUENOS AIRES;MAR CHIQUITA;6;518;250;150;210;1400
Soja 2da;2009/10;BUENOS AIRES;MAR CHIQUITA;6;518;600;590;910;1542
Soja 2da;2010/11;BUENOS AIRES;MAR CHIQUITA;6;518;500;485;631;1301
Soja 2da;2011/12;BUENOS AIRES;MAR CHIQUITA;6;518;500;480;576;1200
Soja 2da;2012/13;BUENOS AIRES;MAR CHIQUITA;6;518;6000;5650;9040;1600
Soja 2da;2013/14;BUENOS AIRES;MAR CHIQUITA;6;518;5200;5200;8320;1600
Soja 2da;2014/15;BUENOS AIRES;MAR CHIQUITA;6;518;6000;5900;8260;1400
Soja 2da;2015/16;BUENOS AIRES;MAR CHIQUITA;6;518;6348;6348;11426;1800
Soja 2da;2016/17;BUENOS AIRES;MAR CHIQUITA;6;518;4500;4500;8550;1900
Soja 2da;2017/18;BUENOS AIRES;MAR CHIQUITA;6;518;3500;3500;5250;1500
Soja 2da;2018/19;BUENOS AIRES;MAR CHIQUITA;6;518;2000;2000;4600;2300
Soja 2da;2019/20;BUENOS AIRES;MAR CHIQUITA;6;518;4000;4000;7200;1800
Soja 2da;2020/21;BUENOS AIRES;MAR CHIQUITA;6;518;5000;5000;10000;2000
Soja 2da;2021/22;BUENOS AIRES;MAR CHIQUITA;6;518;4700;4700;8460;1800
Soja 2da;2000/01;BUENOS AIRES;MARCOS PAZ;6;525;200;200;400;2000
Soja 2da;2001/02;BUENOS AIRES;MARCOS PAZ;6;525;200;200;400;2000
Soja 2da;2002/03;BUENOS AIRES;MARCOS PAZ;6;525;600;600;1300;2167
Soja 2da;2003/04;BUENOS AIRES;MARCOS PAZ;6;525;500;500;1000;2000
Soja 2da;2004/05;BUENOS AIRES;MARCOS PAZ;6;525;2020;2020;5744;2844
Soja 2da;2005/06;BUENOS AIRES;MARCOS PAZ;6;525;1800;1800;4223;2346
Soja 2da;2006/07;BUENOS AIRES;MARCOS PAZ;6;525;3000;3000;8100;2700
Soja 2da;2007/08;BUENOS AIRES;MARCOS PAZ;6;525;3000;3000;8153;2718
Soja 2da;2008/09;BUENOS AIRES;MARCOS PAZ;6;525;2608;2408;1204;500
Soja 2da;2009/10;BUENOS AIRES;MARCOS PAZ;6;525;1100;1100;2800;2545
Soja 2da;2010/11;BUENOS AIRES;MARCOS PAZ;6;525;1100;1100;2420;2200
Soja 2da;2011/12;BUENOS AIRES;MARCOS PAZ;6;525;1100;1100;1650;1500
Soja 2da;2012/13;BUENOS AIRES;MARCOS PAZ;6;525;1000;1000;2500;2500
Soja 2da;2013/14;BUENOS AIRES;MARCOS PAZ;6;525;1900;1900;3800;2000
Soja 2da;2014/15;BUENOS AIRES;MARCOS PAZ;6;525;1960;1960;5488;2800
Soja 2da;2015/16;BUENOS AIRES;MARCOS PAZ;6;525;1957;1957;4305;2200
Soja 2da;2016/17;BUENOS AIRES;MARCOS PAZ;6;525;1957;1957;5480;2800
Soja 2da;2017/18;BUENOS AIRES;MARCOS PAZ;6;525;1900;1300;1820;1400
Soja 2da;2018/19;BUENOS AIRES;MARCOS PAZ;6;525;900;900;1710;1900
Soja 2da;2019/20;BUENOS AIRES;MARCOS PAZ;6;525;3500;3450;5520;1600
Soja 2da;2020/21;BUENOS AIRES;MARCOS PAZ;6;525;3500;3500;7350;2100
